
time 03h 29m 52s, episodes 205141, frames 9.2M, mean epr 9.12, run loss 63.98, shares of one box (0.99), two boxes (0.93) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 30m 52s, episodes 207599, frames 9.2M, mean epr 8.96, run loss 57.91, shares of one box (0.99), two boxes (0.92) and three boxes(0.76) pushed on target, difficulty: 4.0
time 03h 41m 46s, episodes 209246, frames 9.2M, mean epr 9.07, run loss 63.09, shares of one box (0.98), two boxes (0.92) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 42m 46s, episodes 211144, frames 9.2M, mean epr 9.09, run loss 57.48, shares of one box (0.98), two boxes (0.92) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 43m 46s, episodes 213762, frames 9.3M, mean epr 9.12, run loss 64.43, shares of one box (0.99), two boxes (0.93) and three boxes(0.78) pushed on target, difficulty: 4.0
time 03h 44m 46s, episodes 216332, frames 9.3M, mean epr 8.96, run loss 59.36, shares of one box (0.99), two boxes (0.92) and three boxes(0.76) pushed on target, difficulty: 4.0
time 03h 45m 46s, episodes 218926, frames 9.3M, mean epr 9.09, run loss 56.60, shares of one box (0.99), two boxes (0.92) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 46m 46s, episodes 221527, frames 9.4M, mean epr 9.13, run loss 60.12, shares of one box (0.99), two boxes (0.92) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 47m 47s, episodes 224166, frames 9.4M, mean epr 9.11, run loss 52.54, shares of one box (0.99), two boxes (0.92) and three boxes(0.77) pushed on target, difficulty: 4.0
time 03h 48m 47s, episodes 226815, frames 9.4M, mean epr 9.26, run loss 46.50, shares of one box (0.99), two boxes (0.93) and three boxes(0.78) pushed on target, difficulty: 4.0
time 03h 49m 47s, episodes 229489, frames 9.5M, mean epr 9.41, run loss 47.17, shares of one box (0.99), two boxes (0.93) and three boxes(0.79) pushed on target, difficulty: 4.0
time 03h 50m 47s, episodes 231563, frames 9.5M, mean epr 7.75, run loss 64.77, shares of one box (0.95), two boxes (0.88) and three boxes(0.73) pushed on target, difficulty: 25.0
time 03h 51m 48s, episodes 231927, frames 9.6M, mean epr 2.01, run loss 101.81, shares of one box (0.79), two boxes (0.64) and three boxes(0.51) pushed on target, difficulty: 25.0
time 03h 52m 48s, episodes 232280, frames 9.6M, mean epr -2.00, run loss 112.32, shares of one box (0.65), two boxes (0.46) and three boxes(0.36) pushed on target, difficulty: 25.0
time 03h 53m 48s, episodes 232646, frames 9.6M, mean epr -4.72, run loss 124.43, shares of one box (0.60), two boxes (0.36) and three boxes(0.26) pushed on target, difficulty: 25.0
time 03h 54m 48s, episodes 233001, frames 9.7M, mean epr -6.56, run loss 127.25, shares of one box (0.56), two boxes (0.28) and three boxes(0.19) pushed on target, difficulty: 25.0
time 03h 55m 48s, episodes 233359, frames 9.7M, mean epr -7.96, run loss 127.62, shares of one box (0.52), two boxes (0.23) and three boxes(0.14) pushed on target, difficulty: 25.0
time 03h 56m 49s, episodes 233718, frames 9.8M, mean epr -8.98, run loss 124.82, shares of one box (0.48), two boxes (0.18) and three boxes(0.10) pushed on target, difficulty: 25.0
time 03h 57m 51s, episodes 234081, frames 9.8M, mean epr -9.53, run loss 133.75, shares of one box (0.48), two boxes (0.17) and three boxes(0.08) pushed on target, difficulty: 25.0
time 03h 58m 52s, episodes 234441, frames 9.9M, mean epr -10.11, run loss 127.21, shares of one box (0.46), two boxes (0.13) and three boxes(0.06) pushed on target, difficulty: 25.0
time 03h 59m 52s, episodes 234799, frames 9.9M, mean epr -10.35, run loss 127.63, shares of one box (0.48), two boxes (0.13) and three boxes(0.05) pushed on target, difficulty: 25.0
time 04h 00m 52s, episodes 235163, frames 9.9M, mean epr -10.50, run loss 134.43, shares of one box (0.50), two boxes (0.13) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 01m 54s, episodes 235541, frames 10.0M, mean epr -10.67, run loss 121.86, shares of one box (0.49), two boxes (0.12) and three boxes(0.03) pushed on target, difficulty: 25.0

	10M frames: saved model


	10M frames: saved model

time 04h 02m 56s, episodes 235907, frames 10.0M, mean epr -10.71, run loss 131.44, shares of one box (0.48), two boxes (0.11) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 03m 56s, episodes 236268, frames 10.1M, mean epr -10.63, run loss 135.45, shares of one box (0.52), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 04m 57s, episodes 236625, frames 10.1M, mean epr -10.74, run loss 128.12, shares of one box (0.52), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 05m 59s, episodes 236988, frames 10.2M, mean epr -10.84, run loss 124.80, shares of one box (0.52), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 06m 59s, episodes 237351, frames 10.2M, mean epr -10.83, run loss 134.70, shares of one box (0.51), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 07m 59s, episodes 237703, frames 10.2M, mean epr -10.84, run loss 143.63, shares of one box (0.51), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 09m 01s, episodes 238079, frames 10.3M, mean epr -10.79, run loss 154.21, shares of one box (0.54), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 10m 01s, episodes 238444, frames 10.3M, mean epr -10.76, run loss 135.21, shares of one box (0.56), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 11m 01s, episodes 238818, frames 10.4M, mean epr -10.60, run loss 133.68, shares of one box (0.57), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 12m 01s, episodes 239185, frames 10.4M, mean epr -10.57, run loss 146.96, shares of one box (0.57), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 13m 02s, episodes 239563, frames 10.5M, mean epr -10.50, run loss 148.30, shares of one box (0.58), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 14m 05s, episodes 239941, frames 10.5M, mean epr -10.55, run loss 144.81, shares of one box (0.57), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 15m 07s, episodes 240325, frames 10.5M, mean epr -10.43, run loss 135.48, shares of one box (0.58), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 16m 07s, episodes 240687, frames 10.6M, mean epr -10.38, run loss 124.57, shares of one box (0.57), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 17m 07s, episodes 241046, frames 10.6M, mean epr -10.50, run loss 124.19, shares of one box (0.57), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 18m 07s, episodes 241405, frames 10.7M, mean epr -10.63, run loss 107.49, shares of one box (0.57), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 19m 08s, episodes 241758, frames 10.7M, mean epr -10.65, run loss 100.92, shares of one box (0.58), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 20m 08s, episodes 242120, frames 10.8M, mean epr -10.65, run loss 107.68, shares of one box (0.58), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 21m 08s, episodes 242485, frames 10.8M, mean epr -10.54, run loss 116.60, shares of one box (0.59), two boxes (0.16) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 22m 08s, episodes 242850, frames 10.8M, mean epr -10.55, run loss 111.57, shares of one box (0.58), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 23m 08s, episodes 243220, frames 10.9M, mean epr -10.50, run loss 119.56, shares of one box (0.60), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 04h 24m 08s, episodes 243583, frames 10.9M, mean epr -10.56, run loss 104.38, shares of one box (0.59), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 25m 08s, episodes 243948, frames 11.0M, mean epr -10.58, run loss 101.08, shares of one box (0.59), two boxes (0.17) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 26m 10s, episodes 244325, frames 11.0M, mean epr -10.58, run loss 98.31, shares of one box (0.57), two boxes (0.17) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 27m 11s, episodes 244694, frames 11.1M, mean epr -10.67, run loss 95.59, shares of one box (0.55), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 28m 11s, episodes 245059, frames 11.1M, mean epr -10.76, run loss 104.71, shares of one box (0.54), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 29m 11s, episodes 245416, frames 11.1M, mean epr -10.83, run loss 104.65, shares of one box (0.52), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 30m 11s, episodes 245786, frames 11.2M, mean epr -10.86, run loss 116.81, shares of one box (0.51), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 31m 15s, episodes 246174, frames 11.2M, mean epr -10.84, run loss 129.79, shares of one box (0.52), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 32m 15s, episodes 246537, frames 11.3M, mean epr -10.84, run loss 116.22, shares of one box (0.53), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 33m 15s, episodes 246904, frames 11.3M, mean epr -10.78, run loss 111.04, shares of one box (0.54), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 34m 15s, episodes 247264, frames 11.4M, mean epr -10.80, run loss 101.65, shares of one box (0.54), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 35m 16s, episodes 247630, frames 11.4M, mean epr -10.75, run loss 105.34, shares of one box (0.55), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 36m 17s, episodes 248000, frames 11.4M, mean epr -10.78, run loss 124.39, shares of one box (0.55), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 37m 17s, episodes 248355, frames 11.5M, mean epr -10.82, run loss 108.90, shares of one box (0.53), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 38m 17s, episodes 248710, frames 11.5M, mean epr -10.85, run loss 96.68, shares of one box (0.54), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 39m 17s, episodes 249073, frames 11.6M, mean epr -10.87, run loss 89.88, shares of one box (0.54), two boxes (0.14) and three boxes(0.02) pushed on target, difficulty: 25.0
time 04h 40m 17s, episodes 249431, frames 11.6M, mean epr -10.81, run loss 97.36, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 41m 17s, episodes 249797, frames 11.7M, mean epr -10.78, run loss 98.62, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 42m 19s, episodes 250167, frames 11.7M, mean epr -10.76, run loss 87.50, shares of one box (0.56), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 43m 19s, episodes 250527, frames 11.7M, mean epr -10.75, run loss 85.67, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 44m 21s, episodes 250905, frames 11.8M, mean epr -10.69, run loss 92.31, shares of one box (0.55), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 45m 21s, episodes 251267, frames 11.8M, mean epr -10.69, run loss 92.15, shares of one box (0.55), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 46m 21s, episodes 251622, frames 11.9M, mean epr -10.81, run loss 76.50, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 47m 22s, episodes 251996, frames 11.9M, mean epr -10.85, run loss 76.33, shares of one box (0.55), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 48m 22s, episodes 252359, frames 12.0M, mean epr -10.83, run loss 78.57, shares of one box (0.54), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 49m 22s, episodes 252712, frames 12.0M, mean epr -10.86, run loss 73.78, shares of one box (0.54), two boxes (0.13) and three boxes(0.02) pushed on target, difficulty: 25.0

	12M frames: saved model

time 04h 50m 22s, episodes 253080, frames 12.0M, mean epr -10.77, run loss 79.42, shares of one box (0.55), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 51m 23s, episodes 253450, frames 12.1M, mean epr -10.75, run loss 81.81, shares of one box (0.56), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 52m 23s, episodes 253803, frames 12.1M, mean epr -10.81, run loss 75.85, shares of one box (0.55), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 53m 23s, episodes 254167, frames 12.2M, mean epr -10.78, run loss 86.92, shares of one box (0.55), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 54m 23s, episodes 254527, frames 12.2M, mean epr -10.78, run loss 85.81, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 55m 23s, episodes 254880, frames 12.3M, mean epr -10.77, run loss 84.33, shares of one box (0.57), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 56m 23s, episodes 255237, frames 12.3M, mean epr -10.82, run loss 77.41, shares of one box (0.58), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 04h 57m 23s, episodes 255595, frames 12.3M, mean epr -10.88, run loss 70.98, shares of one box (0.56), two boxes (0.14) and three boxes(0.02) pushed on target, difficulty: 25.0
time 04h 58m 23s, episodes 255956, frames 12.4M, mean epr -10.85, run loss 74.12, shares of one box (0.56), two boxes (0.14) and three boxes(0.02) pushed on target, difficulty: 25.0
time 04h 59m 23s, episodes 256318, frames 12.4M, mean epr -10.88, run loss 70.46, shares of one box (0.54), two boxes (0.14) and three boxes(0.02) pushed on target, difficulty: 25.0
time 05h 00m 23s, episodes 256668, frames 12.5M, mean epr -10.85, run loss 69.01, shares of one box (0.55), two boxes (0.13) and three boxes(0.02) pushed on target, difficulty: 25.0
time 05h 01m 25s, episodes 257036, frames 12.5M, mean epr -10.79, run loss 73.86, shares of one box (0.56), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 02m 27s, episodes 257412, frames 12.6M, mean epr -10.78, run loss 73.03, shares of one box (0.57), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 03m 27s, episodes 257770, frames 12.6M, mean epr -10.80, run loss 75.65, shares of one box (0.57), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 04m 27s, episodes 258135, frames 12.6M, mean epr -10.80, run loss 74.46, shares of one box (0.57), two boxes (0.13) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 05m 27s, episodes 258490, frames 12.7M, mean epr -10.69, run loss 78.93, shares of one box (0.57), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 06m 27s, episodes 258853, frames 12.7M, mean epr -10.66, run loss 85.66, shares of one box (0.57), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 07m 27s, episodes 259215, frames 12.8M, mean epr -10.71, run loss 85.63, shares of one box (0.58), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 08m 27s, episodes 259578, frames 12.8M, mean epr -10.78, run loss 77.39, shares of one box (0.58), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 09m 27s, episodes 259946, frames 12.8M, mean epr -10.62, run loss 88.50, shares of one box (0.58), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 10m 27s, episodes 260313, frames 12.9M, mean epr -10.69, run loss 92.57, shares of one box (0.57), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 11m 28s, episodes 260684, frames 12.9M, mean epr -10.65, run loss 100.57, shares of one box (0.58), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 12m 28s, episodes 261051, frames 13.0M, mean epr -10.63, run loss 101.05, shares of one box (0.58), two boxes (0.14) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 13m 28s, episodes 261412, frames 13.0M, mean epr -10.70, run loss 94.11, shares of one box (0.58), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 14m 28s, episodes 261767, frames 13.1M, mean epr -10.74, run loss 92.10, shares of one box (0.56), two boxes (0.14) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 15m 28s, episodes 262124, frames 13.1M, mean epr -10.74, run loss 85.85, shares of one box (0.55), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 16m 30s, episodes 262504, frames 13.1M, mean epr -10.70, run loss 91.79, shares of one box (0.56), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 17m 30s, episodes 262861, frames 13.2M, mean epr -10.67, run loss 90.19, shares of one box (0.56), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 18m 31s, episodes 263231, frames 13.2M, mean epr -10.62, run loss 90.84, shares of one box (0.56), two boxes (0.16) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 19m 31s, episodes 263602, frames 13.3M, mean epr -10.58, run loss 91.91, shares of one box (0.57), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 20m 31s, episodes 263951, frames 13.3M, mean epr -10.54, run loss 95.62, shares of one box (0.57), two boxes (0.14) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 21m 31s, episodes 264315, frames 13.4M, mean epr -10.60, run loss 94.16, shares of one box (0.58), two boxes (0.14) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 22m 31s, episodes 264682, frames 13.4M, mean epr -10.53, run loss 97.78, shares of one box (0.58), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 23m 32s, episodes 265052, frames 13.4M, mean epr -10.50, run loss 108.44, shares of one box (0.59), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 24m 32s, episodes 265410, frames 13.5M, mean epr -10.57, run loss 96.79, shares of one box (0.58), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 25m 32s, episodes 265772, frames 13.5M, mean epr -10.60, run loss 92.77, shares of one box (0.57), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 26m 32s, episodes 266138, frames 13.6M, mean epr -10.54, run loss 107.16, shares of one box (0.58), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 27m 32s, episodes 266501, frames 13.6M, mean epr -10.59, run loss 95.50, shares of one box (0.58), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 28m 32s, episodes 266872, frames 13.7M, mean epr -10.58, run loss 97.69, shares of one box (0.58), two boxes (0.15) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 29m 32s, episodes 267233, frames 13.7M, mean epr -10.59, run loss 94.18, shares of one box (0.58), two boxes (0.16) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 30m 32s, episodes 267595, frames 13.7M, mean epr -10.64, run loss 90.22, shares of one box (0.57), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 31m 32s, episodes 267956, frames 13.8M, mean epr -10.69, run loss 91.41, shares of one box (0.56), two boxes (0.17) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 32m 33s, episodes 268323, frames 13.8M, mean epr -10.72, run loss 98.64, shares of one box (0.56), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 33m 33s, episodes 268687, frames 13.9M, mean epr -10.63, run loss 101.05, shares of one box (0.57), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 34m 33s, episodes 269056, frames 13.9M, mean epr -10.60, run loss 104.13, shares of one box (0.57), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 35m 33s, episodes 269417, frames 14.0M, mean epr -10.64, run loss 98.61, shares of one box (0.56), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0

	14M frames: saved model

time 05h 36m 33s, episodes 269777, frames 14.0M, mean epr -10.69, run loss 90.58, shares of one box (0.56), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 37m 33s, episodes 270143, frames 14.0M, mean epr -10.71, run loss 90.96, shares of one box (0.55), two boxes (0.15) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 38m 33s, episodes 270512, frames 14.1M, mean epr -10.66, run loss 93.09, shares of one box (0.56), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 39m 33s, episodes 270870, frames 14.1M, mean epr -10.79, run loss 82.67, shares of one box (0.56), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 40m 33s, episodes 271237, frames 14.2M, mean epr -10.76, run loss 75.47, shares of one box (0.57), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 41m 33s, episodes 271608, frames 14.2M, mean epr -10.64, run loss 94.80, shares of one box (0.58), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 42m 33s, episodes 271983, frames 14.3M, mean epr -10.60, run loss 93.11, shares of one box (0.59), two boxes (0.16) and three boxes(0.03) pushed on target, difficulty: 25.0
time 05h 43m 34s, episodes 272347, frames 14.3M, mean epr -10.56, run loss 96.21, shares of one box (0.59), two boxes (0.16) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 44m 34s, episodes 272698, frames 14.3M, mean epr -10.58, run loss 93.95, shares of one box (0.58), two boxes (0.16) and three boxes(0.04) pushed on target, difficulty: 25.0
time 05h 45m 35s, episodes 273067, frames 14.4M, mean epr -10.57, run loss 99.41, shares of one box (0.58), two boxes (0.17) and three boxes(0.04) pushed on target, difficulty: 25.0
time 00h 01m 00s, episodes 538, frames 8.0M, mean epr 9.18, run loss 51.35, shares of one box (0.98), two boxes (0.92) and three boxes(0.81) pushed on target, difficulty: 4.0
time 00h 02m 00s, episodes 1123, frames 8.0M, mean epr 7.68, run loss 92.50, shares of one box (0.98), two boxes (0.90) and three boxes(0.70) pushed on target, difficulty: 4.0
time 00h 03m 00s, episodes 1777, frames 8.0M, mean epr 7.06, run loss 114.55, shares of one box (0.98), two boxes (0.88) and three boxes(0.65) pushed on target, difficulty: 4.0
time 00h 04m 00s, episodes 2420, frames 8.1M, mean epr 6.60, run loss 118.88, shares of one box (0.98), two boxes (0.87) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 05m 00s, episodes 3084, frames 8.1M, mean epr 6.28, run loss 113.46, shares of one box (0.98), two boxes (0.85) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 06m 00s, episodes 3763, frames 8.1M, mean epr 6.30, run loss 116.07, shares of one box (0.98), two boxes (0.85) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 07m 00s, episodes 4434, frames 8.1M, mean epr 6.18, run loss 117.45, shares of one box (0.98), two boxes (0.86) and three boxes(0.58) pushed on target, difficulty: 4.0
time 00h 08m 00s, episodes 5099, frames 8.1M, mean epr 6.06, run loss 117.69, shares of one box (0.98), two boxes (0.85) and three boxes(0.58) pushed on target, difficulty: 4.0
time 00h 09m 00s, episodes 5789, frames 8.1M, mean epr 6.38, run loss 122.50, shares of one box (0.98), two boxes (0.86) and three boxes(0.60) pushed on target, difficulty: 4.0
time 00h 10m 00s, episodes 6449, frames 8.1M, mean epr 6.09, run loss 125.77, shares of one box (0.98), two boxes (0.85) and three boxes(0.58) pushed on target, difficulty: 4.0
time 00h 11m 00s, episodes 7109, frames 8.1M, mean epr 6.26, run loss 125.36, shares of one box (0.98), two boxes (0.87) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 12m 00s, episodes 7800, frames 8.2M, mean epr 6.31, run loss 131.62, shares of one box (0.98), two boxes (0.86) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 13m 01s, episodes 8409, frames 8.2M, mean epr 6.33, run loss 128.28, shares of one box (0.97), two boxes (0.86) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 14m 01s, episodes 9088, frames 8.2M, mean epr 6.72, run loss 119.74, shares of one box (0.98), two boxes (0.86) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 15m 02s, episodes 9811, frames 8.2M, mean epr 6.76, run loss 123.18, shares of one box (0.98), two boxes (0.86) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 16m 02s, episodes 10519, frames 8.2M, mean epr 6.76, run loss 121.56, shares of one box (0.98), two boxes (0.87) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 17m 02s, episodes 11226, frames 8.2M, mean epr 6.77, run loss 126.98, shares of one box (0.98), two boxes (0.88) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 18m 02s, episodes 11897, frames 8.2M, mean epr 6.33, run loss 125.90, shares of one box (0.98), two boxes (0.85) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 19m 03s, episodes 12570, frames 8.3M, mean epr 6.35, run loss 124.28, shares of one box (0.98), two boxes (0.85) and three boxes(0.59) pushed on target, difficulty: 4.0
time 00h 20m 04s, episodes 13273, frames 8.3M, mean epr 6.68, run loss 119.77, shares of one box (0.98), two boxes (0.87) and three boxes(0.61) pushed on target, difficulty: 4.0
time 00h 21m 04s, episodes 13916, frames 8.3M, mean epr 6.67, run loss 125.98, shares of one box (0.98), two boxes (0.87) and three boxes(0.62) pushed on target, difficulty: 4.0
time 00h 22m 04s, episodes 14621, frames 8.3M, mean epr 6.68, run loss 120.70, shares of one box (0.98), two boxes (0.87) and three boxes(0.61) pushed on target, difficulty: 4.0
time 00h 23m 04s, episodes 15347, frames 8.3M, mean epr 6.88, run loss 117.83, shares of one box (0.97), two boxes (0.87) and three boxes(0.63) pushed on target, difficulty: 4.0
time 00h 24m 04s, episodes 16049, frames 8.3M, mean epr 7.04, run loss 113.48, shares of one box (0.97), two boxes (0.88) and three boxes(0.64) pushed on target, difficulty: 4.0
time 00h 25m 04s, episodes 16804, frames 8.3M, mean epr 7.25, run loss 112.37, shares of one box (0.98), two boxes (0.87) and three boxes(0.66) pushed on target, difficulty: 4.0
time 00h 26m 05s, episodes 17527, frames 8.4M, mean epr 7.01, run loss 105.88, shares of one box (0.98), two boxes (0.88) and three boxes(0.64) pushed on target, difficulty: 4.0
time 00h 27m 05s, episodes 18272, frames 8.4M, mean epr 7.28, run loss 105.65, shares of one box (0.98), two boxes (0.89) and three boxes(0.65) pushed on target, difficulty: 4.0
time 00h 28m 05s, episodes 19034, frames 8.4M, mean epr 7.47, run loss 103.22, shares of one box (0.98), two boxes (0.89) and three boxes(0.67) pushed on target, difficulty: 4.0
time 00h 29m 05s, episodes 19767, frames 8.4M, mean epr 7.31, run loss 103.04, shares of one box (0.98), two boxes (0.87) and three boxes(0.66) pushed on target, difficulty: 4.0
time 00h 30m 05s, episodes 20495, frames 8.4M, mean epr 7.22, run loss 109.04, shares of one box (0.98), two boxes (0.87) and three boxes(0.65) pushed on target, difficulty: 4.0
time 00h 31m 05s, episodes 21226, frames 8.4M, mean epr 7.23, run loss 104.92, shares of one box (0.98), two boxes (0.88) and three boxes(0.65) pushed on target, difficulty: 4.0
time 00h 32m 05s, episodes 21946, frames 8.4M, mean epr 7.31, run loss 108.59, shares of one box (0.98), two boxes (0.89) and three boxes(0.66) pushed on target, difficulty: 4.0
